Company,Séance,Instrument,Ticker,Ouverture,Dernier_Cours,haut_du_jour,bas_du_jour,Nombre_de_titres_échangés,Volume_des_échanges,Nombre_de_transactions,Capitalisation
SOCIETE DES BOISSONS DU MAROC,24/03/2026,SOCIETE DES BOISSONS DU MAROC,SBM,2001.0,2001.0,2001.0,2001.0,10,20010.0,3,5662135653.0
SODEP-Marsa Maroc,09/04/2026,SODEP-Marsa Maroc,MSA,840.0,817.4,840.0,813.0,14562,11959734.8,178,59993563440.0
SODEP-Marsa Maroc,08/04/2026,SODEP-Marsa Maroc,MSA,803.0,819.0,819.0,800.0,82513,66755094.3,399,60110996400.0
SODEP-Marsa Maroc,07/04/2026,SODEP-Marsa Maroc,MSA,785.0,770.0,785.0,770.0,5216,4043965.0,145,56514612000.0
SODEP-Marsa Maroc,06/04/2026,SODEP-Marsa Maroc,MSA,780.0,770.0,790.0,770.0,65244,50278890.3,163,56514612000.0
SODEP-Marsa Maroc,03/04/2026,SODEP-Marsa Maroc,MSA,787.0,775.0,790.0,775.0,51844,40389159.3,168,56881590000.0
SODEP-Marsa Maroc,02/04/2026,SODEP-Marsa Maroc,MSA,785.0,782.0,791.0,775.0,21032,16423803.7,112,57395359200.0
SODEP-Marsa Maroc,01/04/2026,SODEP-Marsa Maroc,MSA,780.1,788.0,794.1,780.1,15562,12251278.9,140,57835732800.0
SODEP-Marsa Maroc,31/03/2026,SODEP-Marsa Maroc,MSA,780.0,764.9,780.0,760.0,3664,2814409.3,162,56140294440.0
SODEP-Marsa Maroc,30/03/2026,SODEP-Marsa Maroc,MSA,777.0,776.0,788.0,776.0,1347,1049841.5,88,56954985600.0
SODEP-Marsa Maroc,27/03/2026,SODEP-Marsa Maroc,MSA,803.0,762.0,803.0,762.0,27113,20820289.4,285,55927447200.0
SODEP-Marsa Maroc,26/03/2026,SODEP-Marsa Maroc,MSA,795.0,780.2,825.0,780.2,11876,9416739.6,215,57263247120.0
SODEP-Marsa Maroc,25/03/2026,SODEP-Marsa Maroc,MSA,794.0,805.0,805.0,790.5,4350,3480397.2,163,59083458000.0
SODEP-Marsa Maroc,24/03/2026,SODEP-Marsa Maroc,MSA,783.0,775.0,791.0,775.0,17083,13283921.1,214,56881590000.0
SONASID,09/04/2026,SONASID,SID,1950.0,1920.0,1950.0,1920.0,324,623910.0,15,7488000000.0
SONASID,08/04/2026,SONASID,SID,1937.0,1950.0,1999.0,1902.0,3395,6660384.0,99,7605000000.0
SONASID,07/04/2026,SONASID,SID,1860.0,1830.0,1879.0,1802.0,381,698512.0,34,7137000000.0
SONASID,06/04/2026,SONASID,SID,1850.0,1860.0,1860.0,1820.0,37,67809.0,7,7254000000.0
SONASID,03/04/2026,SONASID,SID,1825.0,1850.0,1850.0,1825.0,72,131950.0,5,7215000000.0
SONASID,02/04/2026,SONASID,SID,1853.0,1850.0,1890.0,1850.0,159,295558.0,12,7215000000.0
SONASID,01/04/2026,SONASID,SID,1810.0,1850.0,1860.0,1810.0,440,813900.0,11,7215000000.0
SONASID,31/03/2026,SONASID,SID,1820.0,1800.0,1820.0,1775.0,1599,2873748.0,41,7020000000.0
SONASID,30/03/2026,SONASID,SID,1809.0,1809.0,1816.0,1809.0,107,193890.0,10,7055100000.0
SONASID,27/03/2026,SONASID,SID,1865.0,1806.0,1866.0,1806.0,1010,1824359.0,18,7043400000.0
SONASID,26/03/2026,SONASID,SID,1907.0,1865.0,1907.0,1865.0,2207,4117113.0,18,7273500000.0
SONASID,25/03/2026,SONASID,SID,1831.0,1895.0,1895.0,1831.0,240,444560.0,8,7390500000.0
SONASID,24/03/2026,SONASID,SID,1907.0,1831.0,1907.0,1831.0,235,438352.0,30,7140900000.0
SOTHEMA,09/04/2026,SOTHEMA,SOT,1663.0,1620.0,1663.0,1620.0,40,65564.0,9,12412278000.0
SOTHEMA,08/04/2026,SOTHEMA,SOT,1648.0,1660.0,1665.0,1648.0,324,537712.0,14,12718754000.0
SOTHEMA,07/04/2026,SOTHEMA,SOT,1611.0,1605.0,1611.0,1581.0,75,119770.0,15,12297349500.0
SOTHEMA,06/04/2026,SOTHEMA,SOT,1600.0,1611.0,1611.0,1600.0,30,48196.0,7,12343320900.0
SOTHEMA,03/04/2026,SOTHEMA,SOT,1614.0,1609.0,1614.0,1575.0,130,208355.0,27,12327997100.0
SOTHEMA,02/04/2026,SOTHEMA,SOT,1640.0,1550.0,1640.0,1550.0,16621,26582946.0,54,11875945000.0
SOTHEMA,01/04/2026,SOTHEMA,SOT,1620.0,1600.0,1620.0,1576.0,3262,5219413.0,12,12259040000.0
SOTHEMA,31/03/2026,SOTHEMA,SOT,1620.0,1620.0,1620.0,1600.0,24,38671.0,5,12412278000.0
SOTHEMA,30/03/2026,SOTHEMA,SOT,1600.0,1629.0,1629.0,1600.0,76,122073.0,12,12481235100.0
SOTHEMA,27/03/2026,SOTHEMA,SOT,1610.0,1600.0,1630.0,1600.0,281,452843.0,16,12259040000.0
SOTHEMA,26/03/2026,SOTHEMA,SOT,1626.0,1605.0,1626.0,1575.0,46,73397.0,14,12297349500.0
SOTHEMA,25/03/2026,SOTHEMA,SOT,1649.0,1585.0,1650.0,1585.0,1723,2734717.0,35,12144111500.0
SOTHEMA,24/03/2026,SOTHEMA,SOT,1601.0,1581.0,1650.0,1581.0,235,373544.0,25,12113463900.0
STOKVIS NORD AFRIQUE,09/04/2026,STOKVIS NORD AFRIQUE,SNA,72.8,72.3,72.8,71.5,5222,377193.81,75,1279359345.0
STOKVIS NORD AFRIQUE,08/04/2026,STOKVIS NORD AFRIQUE,SNA,72.5,72.75,74.0,71.5,25000,1816171.06,223,1287322162.5
STOKVIS NORD AFRIQUE,07/04/2026,STOKVIS NORD AFRIQUE,SNA,70.0,67.7,70.0,67.0,13893,939464.64,177,1197961655.0
STOKVIS NORD AFRIQUE,06/04/2026,STOKVIS NORD AFRIQUE,SNA,70.1,69.0,70.55,69.0,11294,784021.59,142,1220965350.0
STOKVIS NORD AFRIQUE,03/04/2026,STOKVIS NORD AFRIQUE,SNA,70.99,70.5,70.99,69.16,4003,280313.53,61,1247508075.0
STOKVIS NORD AFRIQUE,02/04/2026,STOKVIS NORD AFRIQUE,SNA,69.99,70.0,71.0,69.99,6107,428128.82,69,1238660500.0
STOKVIS NORD AFRIQUE,01/04/2026,STOKVIS NORD AFRIQUE,SNA,71.0,69.74,72.0,69.0,26560,1862202.69,210,1234059761.0
STOKVIS NORD AFRIQUE,31/03/2026,STOKVIS NORD AFRIQUE,SNA,69.0,69.1,70.6,69.0,4925,341233.71,96,1222734865.0
STOKVIS NORD AFRIQUE,30/03/2026,STOKVIS NORD AFRIQUE,SNA,69.5,70.1,70.92,69.5,6315,442978.89,87,1240430015.0
STOKVIS NORD AFRIQUE,27/03/2026,STOKVIS NORD AFRIQUE,SNA,70.0,70.0,70.99,69.0,25154,1755210.17,164,1238660500.0
STOKVIS NORD AFRIQUE,26/03/2026,STOKVIS NORD AFRIQUE,SNA,73.0,70.99,73.0,68.1,14806,1040601.99,182,1256178698.5
STOKVIS NORD AFRIQUE,25/03/2026,STOKVIS NORD AFRIQUE,SNA,72.2,73.0,73.0,70.64,6903,497909.2,92,1291745950.0
STOKVIS NORD AFRIQUE,24/03/2026,STOKVIS NORD AFRIQUE,SNA,72.5,71.9,72.95,70.0,9695,695956.63,122,1272281285.0
STROC INDUSTRIE,09/04/2026,STROC INDUSTRIE,STR,166.5,162.55,167.0,158.15,1069,173705.2,26,202946113.25
STROC INDUSTRIE,08/04/2026,STROC INDUSTRIE,STR,162.0,166.15,169.0,162.0,1469,242348.25,65,207440767.25
STROC INDUSTRIE,07/04/2026,STROC INDUSTRIE,STR,160.0,158.95,160.0,151.5,1472,232134.0,48,198451459.25
STROC INDUSTRIE,06/04/2026,STROC INDUSTRIE,STR,161.3,158.0,165.0,158.0,3112,496536.45,61,197265370.0
STROC INDUSTRIE,03/04/2026,STROC INDUSTRIE,STR,164.0,161.3,164.0,161.1,174,28201.25,16,201385469.5
STROC INDUSTRIE,02/04/2026,STROC INDUSTRIE,STR,164.0,163.2,164.0,160.0,1223,196547.65,52,203757648.0
STROC INDUSTRIE,01/04/2026,STROC INDUSTRIE,STR,164.45,163.05,166.0,163.0,557,91738.95,21,203570370.75
STROC INDUSTRIE,31/03/2026,STROC INDUSTRIE,STR,168.8,164.35,168.8,163.0,276,45331.95,21,205193440.25
STROC INDUSTRIE,30/03/2026,STROC INDUSTRIE,STR,169.95,164.0,169.95,163.0,954,157734.45,32,204756460.0
STROC INDUSTRIE,27/03/2026,STROC INDUSTRIE,STR,174.0,164.95,174.0,164.0,2144,354251.2,35,205942549.25
STROC INDUSTRIE,26/03/2026,STROC INDUSTRIE,STR,165.2,164.0,166.0,164.0,801,132296.0,20,204756460.0
STROC INDUSTRIE,25/03/2026,STROC INDUSTRIE,STR,165.95,165.0,165.95,160.5,1020,166609.95,29,206004975.0
STROC INDUSTRIE,24/03/2026,STROC INDUSTRIE,STR,165.0,160.0,165.0,160.0,581,93438.05,40,199762400.0
TAQA MOROCCO,09/04/2026,TAQA MOROCCO,TQM,1830.0,1800.0,1842.0,1800.0,1884,3400308.0,50,42459375600.0
TAQA MOROCCO,08/04/2026,TAQA MOROCCO,TQM,1850.0,1800.0,1854.0,1800.0,1418,2570926.0,92,42459375600.0
TAQA MOROCCO,07/04/2026,TAQA MOROCCO,TQM,1799.0,1755.0,1799.0,1755.0,5298,9368578.0,87,41397891210.0
TAQA MOROCCO,06/04/2026,TAQA MOROCCO,TQM,1834.0,1770.0,1855.0,1770.0,14434,25651378.0,152,41751719340.0
TAQA MOROCCO,03/04/2026,TAQA MOROCCO,TQM,1847.0,1800.0,1847.0,1770.0,31244,55351273.0,138,42459375600.0
TAQA MOROCCO,02/04/2026,TAQA MOROCCO,TQM,1800.0,1847.0,1850.0,1800.0,216,392785.0,43,43568037074.0
TAQA MOROCCO,01/04/2026,TAQA MOROCCO,TQM,1810.0,1850.0,1850.0,1800.0,651,1190732.0,40,43638802700.0
TAQA MOROCCO,31/03/2026,TAQA MOROCCO,TQM,1818.0,1750.0,1818.0,1750.0,1811,3175280.0,68,41279948500.0
TAQA MOROCCO,30/03/2026,TAQA MOROCCO,TQM,1770.0,1800.0,1820.0,1770.0,51,91586.0,21,42459375600.0
TAQA MOROCCO,27/03/2026,TAQA MOROCCO,TQM,1870.0,1770.0,1870.0,1770.0,7572,13435763.0,110,41751719340.0
TAQA MOROCCO,26/03/2026,TAQA MOROCCO,TQM,1870.0,1864.0,1870.0,1820.0,174,321647.0,16,43969042288.0
TAQA MOROCCO,25/03/2026,TAQA MOROCCO,TQM,1870.0,1867.0,1870.0,1810.0,1583,2883378.0,46,44039807914.0
TAQA MOROCCO,24/03/2026,TAQA MOROCCO,TQM,1870.0,1870.0,1885.0,1853.0,148,277095.0,28,44110573540.0
TGCC S.A,09/04/2026,TGCC S.A,TGC,769.9,762.0,769.9,756.2,13625,10368639.7,193,26421840984.0
TGCC S.A,08/04/2026,TGCC S.A,TGC,755.2,769.9,774.0,755.0,68331,52098460.5,609,26695768206.8
TGCC S.A,07/04/2026,TGCC S.A,TGC,736.0,730.0,744.0,725.0,43719,32311850.2,278,25312262360.0
TGCC S.A,06/04/2026,TGCC S.A,TGC,746.0,744.0,749.0,735.0,5539,4106876.2,197,25797703008.0
TGCC S.A,03/04/2026,TGCC S.A,TGC,746.2,746.0,752.0,746.0,30076,22475651.8,195,25867051672.0
TGCC S.A,02/04/2026,TGCC S.A,TGC,748.0,751.8,754.0,741.0,66602,50044920.2,248,26068162797.6
TGCC S.A,01/04/2026,TGCC S.A,TGC,745.3,754.0,759.9,745.3,52049,39155322.1,342,26144446328.0
TGCC S.A,31/03/2026,TGCC S.A,TGC,750.0,739.0,750.0,731.0,10506,7762310.0,225,25624331348.0
TGCC S.A,30/03/2026,TGCC S.A,TGC,740.0,740.1,746.0,736.0,3989,2947009.3,185,25662473113.2
TGCC S.A,27/03/2026,TGCC S.A,TGC,749.7,749.9,749.9,737.0,14160,10596798.6,215,26002281566.8
TGCC S.A,26/03/2026,TGCC S.A,TGC,743.8,750.0,750.0,733.5,14187,10576681.5,275,26005749000.0
TGCC S.A,25/03/2026,TGCC S.A,TGC,730.0,750.0,750.0,721.0,21764,16028785.7,375,26005749000.0
TGCC S.A,24/03/2026,TGCC S.A,TGC,735.0,725.0,735.0,718.0,17374,12562645.8,352,25138890700.0
TOTALENERGIES MARKETING MAROC,09/04/2026,TOTALENERGIES MARKETING MAROC,TMA,1528.0,1500.0,1529.0,1500.0,274,413847.0,35,13440000000.0
TOTALENERGIES MARKETING MAROC,08/04/2026,TOTALENERGIES MARKETING MAROC,TMA,1526.0,1500.0,1537.0,1500.0,492,744280.0,68,13440000000.0
TOTALENERGIES MARKETING MAROC,07/04/2026,TOTALENERGIES MARKETING MAROC,TMA,1500.0,1500.0,1500.0,1496.0,165,247156.0,17,13440000000.0
TOTALENERGIES MARKETING MAROC,06/04/2026,TOTALENERGIES MARKETING MAROC,TMA,1500.0,1496.0,1500.0,1496.0,158,236846.0,28,13404160000.0
TOTALENERGIES MARKETING MAROC,03/04/2026,TOTALENERGIES MARKETING MAROC,TMA,1500.0,1500.0,1500.0,1487.0,177,265347.0,26,13440000000.0
TOTALENERGIES MARKETING MAROC,02/04/2026,TOTALENERGIES MARKETING MAROC,TMA,1500.0,1492.0,1500.0,1490.0,434,650208.0,47,13368320000.0
TOTALENERGIES MARKETING MAROC,01/04/2026,TOTALENERGIES MARKETING MAROC,TMA,1500.0,1500.0,1526.0,1500.0,981,1472270.0,57,13440000000.0
TOTALENERGIES MARKETING MAROC,31/03/2026,TOTALENERGIES MARKETING MAROC,TMA,1525.0,1499.0,1525.0,1499.0,690,1035822.0,44,13431040000.0
TOTALENERGIES MARKETING MAROC,30/03/2026,TOTALENERGIES MARKETING MAROC,TMA,1500.0,1526.0,1534.0,1500.0,516,774426.0,22,13672960000.0
TOTALENERGIES MARKETING MAROC,27/03/2026,TOTALENERGIES MARKETING MAROC,TMA,1527.0,1471.0,1546.0,1471.0,1774,2623497.0,143,13180160000.0
TOTALENERGIES MARKETING MAROC,26/03/2026,TOTALENERGIES MARKETING MAROC,TMA,1590.0,1500.0,1590.0,1500.0,1899,2886308.0,169,13440000000.0
TOTALENERGIES MARKETING MAROC,25/03/2026,TOTALENERGIES MARKETING MAROC,TMA,1600.0,1584.0,1600.0,1584.0,180,287066.0,17,14192640000.0
TOTALENERGIES MARKETING MAROC,24/03/2026,TOTALENERGIES MARKETING MAROC,TMA,1595.0,1540.0,1595.0,1540.0,163,253187.0,33,13798400000.0
UNIMER,09/04/2026,UNIMER,UMR,160.0,160.0,160.0,160.0,100,16000.0,4,1826220800.0
UNIMER,08/04/2026,UNIMER,UMR,157.0,157.0,157.0,157.0,10,1570.0,2,1791979160.0
UNIMER,07/04/2026,UNIMER,UMR,-,160.0,-,-,-,-,-,1826220800.0
UNIMER,06/04/2026,UNIMER,UMR,-,160.0,-,-,-,-,-,1826220800.0
UNIMER,03/04/2026,UNIMER,UMR,-,160.0,-,-,-,-,-,1826220800.0
UNIMER,02/04/2026,UNIMER,UMR,-,160.0,-,-,-,-,-,1826220800.0
UNIMER,01/04/2026,UNIMER,UMR,-,160.0,-,-,-,-,-,1826220800.0
UNIMER,31/03/2026,UNIMER,UMR,-,160.0,-,-,-,-,-,1826220800.0
UNIMER,30/03/2026,UNIMER,UMR,-,160.0,-,-,-,-,-,1826220800.0
UNIMER,27/03/2026,UNIMER,UMR,-,160.0,-,-,-,-,-,1826220800.0
UNIMER,26/03/2026,UNIMER,UMR,-,160.0,-,-,-,-,-,1826220800.0
UNIMER,25/03/2026,UNIMER,UMR,-,160.0,-,-,-,-,-,1826220800.0
UNIMER,24/03/2026,UNIMER,UMR,160.0,160.0,160.0,160.0,55,8800.0,2,1826220800.0
VICENNE,09/04/2026,VICENNE,VCN,416.95,418.0,418.0,405.0,11568,4762429.95,122,4288199300.0
VICENNE,08/04/2026,VICENNE,VCN,412.95,418.0,418.0,405.0,12658,5258693.7,186,4288199300.0
VICENNE,07/04/2026,VICENNE,VCN,400.0,389.0,407.0,389.0,142840,56365789.45,301,3990692650.0
VICENNE,06/04/2026,VICENNE,VCN,412.0,399.0,412.0,399.0,39842,16192321.5,202,4093281150.0
VICENNE,03/04/2026,VICENNE,VCN,407.0,412.0,412.0,406.0,2640,1084588.1,66,4226646200.0
VICENNE,02/04/2026,VICENNE,VCN,414.9,412.0,414.9,408.0,3918,1611948.05,112,4226646200.0
VICENNE,01/04/2026,VICENNE,VCN,417.9,417.2,424.0,415.1,8434,3534993.45,119,4279992220.0
VICENNE,31/03/2026,VICENNE,VCN,412.5,410.0,425.0,410.0,2657,1094155.9,80,4206128500.0
VICENNE,30/03/2026,VICENNE,VCN,419.0,421.0,424.0,415.0,3290,1378425.9,107,4318975850.0
VICENNE,27/03/2026,VICENNE,VCN,420.0,430.0,431.0,416.0,11405,4876558.1,188,4411305500.0
VICENNE,26/03/2026,VICENNE,VCN,405.0,432.0,432.0,398.0,6399,2742384.8,102,4431823200.0
VICENNE,25/03/2026,VICENNE,VCN,403.85,404.0,405.0,400.0,10490,4216691.95,133,4144575400.0
VICENNE,24/03/2026,VICENNE,VCN,404.9,389.0,404.9,389.0,4472,1765130.6,111,3990692650.0
WAFA ASSURANCE,09/04/2026,WAFA ASSURANCE,WAA,4990.0,4851.0,4990.0,4851.0,703,3445242.0,3,16978500000.0
WAFA ASSURANCE,08/04/2026,WAFA ASSURANCE,WAA,4900.0,4901.0,4993.0,4770.0,1065,5219128.0,9,17153500000.0
WAFA ASSURANCE,07/04/2026,WAFA ASSURANCE,WAA,4900.0,4900.0,4900.0,4900.0,50,245000.0,1,17150000000.0
WAFA ASSURANCE,06/04/2026,WAFA ASSURANCE,WAA,-,4900.0,-,-,-,-,-,17150000000.0
WAFA ASSURANCE,03/04/2026,WAFA ASSURANCE,WAA,-,4900.0,-,-,-,-,-,17150000000.0
WAFA ASSURANCE,02/04/2026,WAFA ASSURANCE,WAA,-,4900.0,-,-,-,-,-,17150000000.0
WAFA ASSURANCE,01/04/2026,WAFA ASSURANCE,WAA,4463.0,4900.0,4900.0,4463.0,81,371503.0,4,17150000000.0
WAFA ASSURANCE,31/03/2026,WAFA ASSURANCE,WAA,4845.0,4845.0,4845.0,4845.0,600,2907000.0,4,16957500000.0
WAFA ASSURANCE,30/03/2026,WAFA ASSURANCE,WAA,4900.0,4900.0,4900.0,4900.0,3,14700.0,2,17150000000.0
WAFA ASSURANCE,27/03/2026,WAFA ASSURANCE,WAA,4851.0,4851.0,4851.0,4851.0,1200,5821200.0,5,16978500000.0
WAFA ASSURANCE,26/03/2026,WAFA ASSURANCE,WAA,4998.0,4998.0,4998.0,4998.0,250,1249500.0,4,17493000000.0
WAFA ASSURANCE,25/03/2026,WAFA ASSURANCE,WAA,4850.0,4870.0,4870.0,4850.0,42,204500.0,4,17045000000.0
WAFA ASSURANCE,24/03/2026,WAFA ASSURANCE,WAA,4850.0,4800.0,4850.0,4800.0,368,1766550.0,9,16800000000.0
ZELLIDJA S.A,09/04/2026,ZELLIDJA S.A,ZDJ,217.35,217.35,217.35,217.35,3,652.05,1,124508730.15
ZELLIDJA S.A,08/04/2026,ZELLIDJA S.A,ZDJ,225.0,225.0,225.0,225.0,15,3375.0,3,128891025.0
ZELLIDJA S.A,07/04/2026,ZELLIDJA S.A,ZDJ,225.0,225.0,225.0,225.0,75,16875.0,6,128891025.0
ZELLIDJA S.A,06/04/2026,ZELLIDJA S.A,ZDJ,-,226.4,-,-,-,-,-,129693013.6
ZELLIDJA S.A,03/04/2026,ZELLIDJA S.A,ZDJ,226.4,226.4,226.4,226.4,2,452.8,2,129693013.6
ZELLIDJA S.A,02/04/2026,ZELLIDJA S.A,ZDJ,240.0,240.0,240.0,240.0,1,240.0,1,137483760.0
ZELLIDJA S.A,01/04/2026,ZELLIDJA S.A,ZDJ,239.9,239.9,239.9,239.9,15,3598.5,2,137426475.1
ZELLIDJA S.A,31/03/2026,ZELLIDJA S.A,ZDJ,240.0,240.0,240.0,240.0,285,68400.0,9,137483760.0
ZELLIDJA S.A,30/03/2026,ZELLIDJA S.A,ZDJ,240.0,240.0,240.0,240.0,14,3360.0,6,137483760.0
ZELLIDJA S.A,27/03/2026,ZELLIDJA S.A,ZDJ,230.0,230.0,230.0,230.0,20,4600.0,1,131755270.0
ZELLIDJA S.A,26/03/2026,ZELLIDJA S.A,ZDJ,240.9,240.9,240.9,240.9,8,1927.2,2,137999324.1
ZELLIDJA S.A,25/03/2026,ZELLIDJA S.A,ZDJ,228.0,228.0,228.0,228.0,7,1596.0,2,130609572.0
ZELLIDJA S.A,24/03/2026,ZELLIDJA S.A,ZDJ,226.0,226.0,226.0,226.0,148,33448.0,1,129463874.0
